run,gamma,learning_rate,initial_epsilon,epsilon_decay,learning_rate_decay,training_episodes,left_penalty,mean_reward,mean_steps,success_rate,training_time
4,0.99,0.1,0.95,0.8,0.99,1000,-1.0,-76.312,76.312,0.988,1.6552627086639404
