run,gamma,learning_rate,initial_epsilon,epsilon_decay,learning_rate_decay,training_episodes,left_penalty,mean_reward,mean_steps,success_rate,training_time
12,0.99,0.5,0.95,0.8,0.95,10000,-1.0,-72.07,72.07,0.996,12.632262706756592
