episode,reward,steps,time,reached_goal
0,-200.0,200,0.0016911029815673828,False
1,-87.0,87,0.0007519721984863281,True
2,-78.0,78,0.0006816387176513672,True
3,-104.0,104,0.0008945465087890625,True
4,-50.0,50,0.00045943260192871094,True
5,-61.0,61,0.0005571842193603516,True
6,-64.0,64,0.0006747245788574219,True
7,-82.0,82,0.0007157325744628906,True
8,-44.0,44,0.0004107952117919922,True
9,-66.0,66,0.000579833984375,True
10,-75.0,75,0.0006585121154785156,True
11,-100.0,100,0.0008573532104492188,True
12,-52.0,52,0.00046539306640625,True
13,-53.0,53,0.00048089027404785156,True
14,-111.0,111,0.0010509490966796875,True
15,-105.0,105,0.0009250640869140625,True
16,-92.0,92,0.0007607936859130859,True
17,-200.0,200,0.0016694068908691406,False
18,-55.0,55,0.0004742145538330078,True
19,-100.0,100,0.0008389949798583984,True
20,-52.0,52,0.00046706199645996094,True
21,-89.0,89,0.0007672309875488281,True
22,-71.0,71,0.0005950927734375,True
23,-42.0,42,0.0003845691680908203,True
24,-64.0,64,0.0005400180816650391,True
25,-186.0,186,0.0015344619750976562,True
26,-200.0,200,0.0016443729400634766,False
27,-153.0,153,0.0012958049774169922,True
28,-152.0,152,0.001270294189453125,True
29,-37.0,37,0.0003304481506347656,True
30,-39.0,39,0.0003521442413330078,True
31,-144.0,144,0.0011990070343017578,True
32,-76.0,76,0.0006387233734130859,True
33,-94.0,94,0.0007956027984619141,True
34,-41.0,41,0.00036835670471191406,True
35,-98.0,98,0.0008189678192138672,True
36,-28.0,28,0.0002694129943847656,True
37,-98.0,98,0.0008702278137207031,True
38,-74.0,74,0.0006721019744873047,True
39,-171.0,171,0.0014374256134033203,True
40,-54.0,54,0.00046896934509277344,True
41,-81.0,81,0.0007112026214599609,True
42,-38.0,38,0.0003361701965332031,True
43,-101.0,101,0.0008561611175537109,True
44,-75.0,75,0.0006771087646484375,True
45,-99.0,99,0.0008490085601806641,True
46,-41.0,41,0.00037217140197753906,True
47,-42.0,42,0.0003712177276611328,True
48,-104.0,104,0.0008716583251953125,True
49,-59.0,59,0.0005164146423339844,True
50,-74.0,74,0.0006392002105712891,True
51,-111.0,111,0.000919342041015625,True
52,-107.0,107,0.0009026527404785156,True
53,-31.0,31,0.0003497600555419922,True
54,-90.0,90,0.0008168220520019531,True
55,-56.0,56,0.0004839897155761719,True
56,-79.0,79,0.0006783008575439453,True
57,-104.0,104,0.0008714199066162109,True
58,-152.0,152,0.0012845993041992188,True
59,-96.0,96,0.0008263587951660156,True
60,-63.0,63,0.0005335807800292969,True
61,-52.0,52,0.0004639625549316406,True
62,-96.0,96,0.0008366107940673828,True
63,-83.0,83,0.0006840229034423828,True
64,-91.0,91,0.0007555484771728516,True
65,-103.0,103,0.0008518695831298828,True
66,-42.0,42,0.0003643035888671875,True
67,-52.0,52,0.00045800209045410156,True
68,-85.0,85,0.000732421875,True
69,-96.0,96,0.0008881092071533203,True
70,-163.0,163,0.001355886459350586,True
