episode,reward,steps,time,reached_goal
0,-56.0,56,0.0005218982696533203,True
1,-26.0,26,0.0002503395080566406,True
2,-87.0,87,0.0007190704345703125,True
3,-41.0,41,0.00035381317138671875,True
4,-62.0,62,0.0005214214324951172,True
5,-136.0,136,0.0011136531829833984,True
6,-50.0,50,0.0004673004150390625,True
7,-48.0,48,0.0004744529724121094,True
8,-42.0,42,0.0003604888916015625,True
9,-60.0,60,0.0005393028259277344,True
10,-34.0,34,0.0002892017364501953,True
11,-43.0,43,0.00035881996154785156,True
12,-132.0,132,0.001070261001586914,True
13,-72.0,72,0.00058746337890625,True
14,-59.0,59,0.0005204677581787109,True
15,-56.0,56,0.00047135353088378906,True
16,-69.0,69,0.0006172657012939453,True
17,-30.0,30,0.0002620220184326172,True
18,-54.0,54,0.00045561790466308594,True
19,-44.0,44,0.00036644935607910156,True
20,-60.0,60,0.0004928112030029297,True
21,-72.0,72,0.0005953311920166016,True
22,-30.0,30,0.00026154518127441406,True
23,-63.0,63,0.0005331039428710938,True
24,-32.0,32,0.0002777576446533203,True
25,-54.0,54,0.0004611015319824219,True
26,-69.0,69,0.0005609989166259766,True
27,-61.0,61,0.0005080699920654297,True
28,-66.0,66,0.0005741119384765625,True
29,-81.0,81,0.0006792545318603516,True
30,-142.0,142,0.0011518001556396484,True
31,-92.0,92,0.0007586479187011719,True
32,-44.0,44,0.0003726482391357422,True
33,-43.0,43,0.0003724098205566406,True
34,-88.0,88,0.0007052421569824219,True
35,-98.0,98,0.0008053779602050781,True
36,-46.0,46,0.00040411949157714844,True
37,-90.0,90,0.0007214546203613281,True
38,-52.0,52,0.0004487037658691406,True
39,-129.0,129,0.0010275840759277344,True
40,-78.0,78,0.0006320476531982422,True
41,-73.0,73,0.0006079673767089844,True
42,-49.0,49,0.0004246234893798828,True
43,-105.0,105,0.0008404254913330078,True
44,-83.0,83,0.0006773471832275391,True
45,-60.0,60,0.0005135536193847656,True
46,-57.0,57,0.0004696846008300781,True
47,-64.0,64,0.0005247592926025391,True
48,-32.0,32,0.0002779960632324219,True
49,-34.0,34,0.0002925395965576172,True
50,-54.0,54,0.00045990943908691406,True
51,-42.0,42,0.0003561973571777344,True
52,-43.0,43,0.00035834312438964844,True
53,-40.0,40,0.0003490447998046875,True
54,-66.0,66,0.0005321502685546875,True
55,-114.0,114,0.0009224414825439453,True
56,-90.0,90,0.0007312297821044922,True
57,-56.0,56,0.00046539306640625,True
58,-55.0,55,0.00046181678771972656,True
59,-67.0,67,0.0005509853363037109,True
60,-33.0,33,0.0002980232238769531,True
61,-101.0,101,0.0008692741394042969,True
62,-67.0,67,0.00054168701171875,True
63,-79.0,79,0.0006685256958007812,True
64,-79.0,79,0.0006589889526367188,True
65,-62.0,62,0.0005218982696533203,True
66,-45.0,45,0.0004258155822753906,True
67,-45.0,45,0.0003762245178222656,True
68,-60.0,60,0.000499725341796875,True
69,-48.0,48,0.0004246234893798828,True
70,-150.0,150,0.001209259033203125,True
71,-96.0,96,0.0007848739624023438,True
72,-66.0,66,0.000553131103515625,True
73,-92.0,92,0.0007474422454833984,True
74,-61.0,61,0.0005230903625488281,True
75,-51.0,51,0.0004324913024902344,True
76,-74.0,74,0.0006172657012939453,True
77,-84.0,84,0.0006854534149169922,True
78,-39.0,39,0.0003361701965332031,True
79,-108.0,108,0.0008852481842041016,True
80,-78.0,78,0.0006339550018310547,True
81,-168.0,168,0.001346588134765625,True
82,-88.0,88,0.0007238388061523438,True
83,-58.0,58,0.0004837512969970703,True
84,-37.0,37,0.000316619873046875,True
85,-101.0,101,0.0008268356323242188,True
86,-87.0,87,0.0007023811340332031,True
87,-65.0,65,0.0005280971527099609,True
88,-60.0,60,0.0004897117614746094,True
89,-85.0,85,0.0006794929504394531,True
90,-91.0,91,0.0007236003875732422,True
91,-70.0,70,0.0005767345428466797,True
92,-51.0,51,0.0004169940948486328,True
93,-69.0,69,0.0005652904510498047,True
94,-105.0,105,0.0008294582366943359,True
95,-88.0,88,0.0007486343383789062,True
96,-59.0,59,0.0004818439483642578,True
97,-59.0,59,0.0004699230194091797,True
98,-94.0,94,0.0007691383361816406,True
99,-41.0,41,0.0003552436828613281,True
100,-69.0,69,0.0005593299865722656,True
101,-40.0,40,0.00036597251892089844,True
102,-80.0,80,0.0006520748138427734,True
103,-53.0,53,0.00047969818115234375,True
104,-118.0,118,0.0009391307830810547,True
105,-37.0,37,0.0003209114074707031,True
106,-123.0,123,0.0009660720825195312,True
107,-50.0,50,0.0004189014434814453,True
108,-53.0,53,0.0004544258117675781,True
109,-52.0,52,0.00042724609375,True
110,-40.0,40,0.0003552436828613281,True
111,-88.0,88,0.0007042884826660156,True
112,-73.0,73,0.0005972385406494141,True
113,-41.0,41,0.00035119056701660156,True
114,-32.0,32,0.0002853870391845703,True
115,-43.0,43,0.0003581047058105469,True
116,-56.0,56,0.0005116462707519531,True
117,-50.0,50,0.00042128562927246094,True
118,-55.0,55,0.0004489421844482422,True
119,-58.0,58,0.0004820823669433594,True
120,-73.0,73,0.0005924701690673828,True
121,-56.0,56,0.0004534721374511719,True
122,-46.0,46,0.00038313865661621094,True
123,-127.0,127,0.0010204315185546875,True
124,-63.0,63,0.0005207061767578125,True
125,-119.0,119,0.0009546279907226562,True
126,-40.0,40,0.0003304481506347656,True
127,-48.0,48,0.000400543212890625,True
128,-72.0,72,0.0005769729614257812,True
129,-93.0,93,0.0007421970367431641,True
130,-79.0,79,0.0006334781646728516,True
131,-49.0,49,0.000408172607421875,True
132,-42.0,42,0.00034332275390625,True
133,-30.0,30,0.000263214111328125,True
134,-77.0,77,0.0006101131439208984,True
135,-110.0,110,0.0008683204650878906,True
136,-79.0,79,0.0006673336029052734,True
137,-68.0,68,0.0005476474761962891,True
138,-54.0,54,0.0004527568817138672,True
139,-37.0,37,0.00031566619873046875,True
140,-108.0,108,0.0008556842803955078,True
141,-92.0,92,0.0007526874542236328,True
