episode,reward,steps,time,reached_goal
0,-104.0,104,0.0009238719940185547,True
1,-49.0,49,0.00044417381286621094,True
2,-64.0,64,0.00055694580078125,True
3,-82.0,82,0.0006923675537109375,True
4,-76.0,76,0.0006546974182128906,True
5,-40.0,40,0.00037217140197753906,True
6,-42.0,42,0.00042176246643066406,True
7,-48.0,48,0.0004277229309082031,True
8,-70.0,70,0.0006215572357177734,True
9,-65.0,65,0.0005908012390136719,True
10,-80.0,80,0.0008068084716796875,True
11,-114.0,114,0.0009596347808837891,True
12,-72.0,72,0.000606536865234375,True
13,-77.0,77,0.0006687641143798828,True
14,-61.0,61,0.0005295276641845703,True
15,-60.0,60,0.0005240440368652344,True
16,-71.0,71,0.0005993843078613281,True
17,-29.0,29,0.00028252601623535156,True
18,-54.0,54,0.0004603862762451172,True
19,-64.0,64,0.0005548000335693359,True
20,-60.0,60,0.0005192756652832031,True
21,-97.0,97,0.0008440017700195312,True
22,-82.0,82,0.0006973743438720703,True
23,-81.0,81,0.0006854534149169922,True
24,-58.0,58,0.0005013942718505859,True
25,-41.0,41,0.0003571510314941406,True
26,-104.0,104,0.000896453857421875,True
27,-113.0,113,0.00096893310546875,True
28,-57.0,57,0.0005083084106445312,True
29,-105.0,105,0.0009350776672363281,True
30,-28.0,28,0.0002593994140625,True
31,-77.0,77,0.0006570816040039062,True
32,-103.0,103,0.000843048095703125,True
33,-89.0,89,0.0007688999176025391,True
34,-38.0,38,0.0003600120544433594,True
35,-102.0,102,0.0008397102355957031,True
36,-47.0,47,0.00041794776916503906,True
37,-69.0,69,0.0005781650543212891,True
38,-66.0,66,0.0005602836608886719,True
39,-49.0,49,0.0004181861877441406,True
40,-61.0,61,0.0005350112915039062,True
41,-80.0,80,0.0006787776947021484,True
42,-85.0,85,0.0007023811340332031,True
43,-45.0,45,0.0003886222839355469,True
44,-26.0,26,0.0002334117889404297,True
45,-90.0,90,0.0007469654083251953,True
46,-64.0,64,0.0005371570587158203,True
47,-37.0,37,0.0003452301025390625,True
48,-67.0,67,0.0005686283111572266,True
49,-70.0,70,0.0005977153778076172,True
50,-35.0,35,0.00031304359436035156,True
51,-45.0,45,0.0003943443298339844,True
52,-52.0,52,0.0004379749298095703,True
53,-44.0,44,0.0003707408905029297,True
54,-40.0,40,0.00035262107849121094,True
55,-136.0,136,0.0011131763458251953,True
56,-93.0,93,0.0007739067077636719,True
57,-113.0,113,0.0009276866912841797,True
58,-17.0,17,0.000171661376953125,True
59,-57.0,57,0.00048041343688964844,True
60,-54.0,54,0.0004668235778808594,True
61,-65.0,65,0.0005624294281005859,True
62,-84.0,84,0.0007174015045166016,True
63,-71.0,71,0.0006372928619384766,True
64,-110.0,110,0.0009171962738037109,True
65,-40.0,40,0.00034928321838378906,True
66,-51.0,51,0.0004279613494873047,True
67,-57.0,57,0.0004918575286865234,True
68,-95.0,95,0.0008046627044677734,True
69,-79.0,79,0.0006814002990722656,True
70,-60.0,60,0.0005276203155517578,True
71,-47.0,47,0.0003981590270996094,True
72,-61.0,61,0.0005137920379638672,True
73,-51.0,51,0.0004315376281738281,True
74,-56.0,56,0.00048470497131347656,True
75,-45.0,45,0.000385284423828125,True
76,-46.0,46,0.000400543212890625,True
77,-62.0,62,0.0005209445953369141,True
78,-55.0,55,0.000492095947265625,True
79,-42.0,42,0.00036072731018066406,True
80,-69.0,69,0.0005805492401123047,True
81,-200.0,200,0.0016226768493652344,False
82,-79.0,79,0.0006668567657470703,True
83,-57.0,57,0.0004930496215820312,True
84,-101.0,101,0.0008566379547119141,True
85,-102.0,102,0.0008423328399658203,True
86,-68.0,68,0.0005915164947509766,True
87,-41.0,41,0.0003650188446044922,True
88,-27.0,27,0.0002562999725341797,True
89,-51.0,51,0.00043654441833496094,True
90,-80.0,80,0.00069427490234375,True
91,-96.0,96,0.0007917881011962891,True
92,-90.0,90,0.0007426738739013672,True
93,-69.0,69,0.0005865097045898438,True
94,-78.0,78,0.0006425380706787109,True
95,-80.0,80,0.000667572021484375,True
96,-68.0,68,0.0005970001220703125,True
97,-54.0,54,0.00046253204345703125,True
98,-54.0,54,0.0004596710205078125,True
99,-78.0,78,0.0006458759307861328,True
