episode,reward,steps,time,reached_goal
0,-30.0,30,0.0003459453582763672,True
1,-91.0,91,0.0008149147033691406,True
2,-65.0,65,0.0005960464477539062,True
3,-34.0,34,0.0003349781036376953,True
4,-91.0,91,0.0008075237274169922,True
5,-53.0,53,0.0005006790161132812,True
6,-62.0,62,0.0006046295166015625,True
7,-66.0,66,0.0006105899810791016,True
8,-95.0,95,0.0008440017700195312,True
9,-70.0,70,0.0007181167602539062,True
10,-71.0,71,0.0006513595581054688,True
11,-98.0,98,0.0008549690246582031,True
12,-80.0,80,0.0007436275482177734,True
13,-70.0,70,0.0006189346313476562,True
14,-35.0,35,0.0003521442413330078,True
15,-42.0,42,0.00038623809814453125,True
16,-99.0,99,0.000850677490234375,True
17,-60.0,60,0.0005261898040771484,True
18,-72.0,72,0.0006422996520996094,True
19,-76.0,76,0.0006711483001708984,True
20,-91.0,91,0.0007898807525634766,True
21,-46.0,46,0.00041604042053222656,True
22,-53.0,53,0.0004894733428955078,True
23,-80.0,80,0.000701904296875,True
24,-76.0,76,0.0006754398345947266,True
25,-59.0,59,0.0005311965942382812,True
26,-89.0,89,0.0008392333984375,True
27,-65.0,65,0.0005791187286376953,True
28,-73.0,73,0.0006453990936279297,True
29,-82.0,82,0.0006961822509765625,True
30,-74.0,74,0.0006997585296630859,True
31,-113.0,113,0.0009891986846923828,True
32,-53.0,53,0.0004885196685791016,True
33,-73.0,73,0.0006339550018310547,True
34,-71.0,71,0.0006270408630371094,True
35,-38.0,38,0.00034427642822265625,True
36,-69.0,69,0.0006134510040283203,True
37,-43.0,43,0.0003859996795654297,True
38,-65.0,65,0.0005788803100585938,True
39,-92.0,92,0.0007872581481933594,True
40,-38.0,38,0.0003428459167480469,True
41,-59.0,59,0.0005357265472412109,True
42,-49.0,49,0.0004279613494873047,True
43,-60.0,60,0.0005519390106201172,True
44,-51.0,51,0.0005118846893310547,True
45,-135.0,135,0.0011472702026367188,True
46,-66.0,66,0.0005843639373779297,True
47,-50.0,50,0.0004565715789794922,True
48,-69.0,69,0.0006232261657714844,True
49,-110.0,110,0.0009310245513916016,True
50,-99.0,99,0.0008418560028076172,True
51,-111.0,111,0.00093841552734375,True
52,-64.0,64,0.0005664825439453125,True
53,-101.0,101,0.0008409023284912109,True
54,-146.0,146,0.0012483596801757812,True
55,-89.0,89,0.0007479190826416016,True
56,-74.0,74,0.0006437301635742188,True
57,-28.0,28,0.00026154518127441406,True
58,-94.0,94,0.0008928775787353516,True
59,-43.0,43,0.0004067420959472656,True
60,-30.0,30,0.00027871131896972656,True
61,-69.0,69,0.0005977153778076172,True
62,-105.0,105,0.0008940696716308594,True
63,-101.0,101,0.0008935928344726562,True
64,-51.0,51,0.0004601478576660156,True
65,-45.0,45,0.00039649009704589844,True
66,-53.0,53,0.0004832744598388672,True
67,-47.0,47,0.00041222572326660156,True
68,-108.0,108,0.0009322166442871094,True
69,-71.0,71,0.0006239414215087891,True
70,-93.0,93,0.0008001327514648438,True
71,-148.0,148,0.001247406005859375,True
72,-55.0,55,0.00049591064453125,True
73,-85.0,85,0.0007271766662597656,True
74,-68.0,68,0.0006301403045654297,True
75,-98.0,98,0.0009303092956542969,True
76,-73.0,73,0.000644683837890625,True
77,-46.0,46,0.0004100799560546875,True
78,-49.0,49,0.0004296302795410156,True
79,-40.0,40,0.0003733634948730469,True
80,-67.0,67,0.0006017684936523438,True
81,-44.0,44,0.00041747093200683594,True
82,-40.0,40,0.0003643035888671875,True
83,-48.0,48,0.00044155120849609375,True
84,-68.0,68,0.0005819797515869141,True
85,-36.0,36,0.0003452301025390625,True
86,-100.0,100,0.0008549690246582031,True
87,-62.0,62,0.0005347728729248047,True
88,-38.0,38,0.0003485679626464844,True
89,-65.0,65,0.0005574226379394531,True
90,-132.0,132,0.0011022090911865234,True
91,-52.0,52,0.0004715919494628906,True
92,-46.0,46,0.00040912628173828125,True
93,-72.0,72,0.0006480216979980469,True
94,-84.0,84,0.0007908344268798828,True
95,-76.0,76,0.000652313232421875,True
96,-71.0,71,0.0006182193756103516,True
97,-83.0,83,0.0007212162017822266,True
98,-77.0,77,0.0006892681121826172,True
99,-110.0,110,0.0009629726409912109,True
100,-96.0,96,0.0008559226989746094,True
101,-73.0,73,0.0006549358367919922,True
102,-81.0,81,0.0007166862487792969,True
103,-47.0,47,0.0004291534423828125,True
104,-69.0,69,0.0006198883056640625,True
105,-138.0,138,0.0011780261993408203,True
106,-70.0,70,0.000629425048828125,True
107,-79.0,79,0.0006976127624511719,True
108,-32.0,32,0.00032067298889160156,True
109,-38.0,38,0.00035572052001953125,True
110,-51.0,51,0.0005240440368652344,True
111,-51.0,51,0.00045561790466308594,True
112,-63.0,63,0.0005545616149902344,True
113,-32.0,32,0.0002942085266113281,True
114,-58.0,58,0.0005002021789550781,True
115,-74.0,74,0.0006663799285888672,True
116,-86.0,86,0.0007684230804443359,True
117,-38.0,38,0.000362396240234375,True
118,-61.0,61,0.0005650520324707031,True
119,-113.0,113,0.0010030269622802734,True
120,-136.0,136,0.0011665821075439453,True
121,-36.0,36,0.0003399848937988281,True
122,-64.0,64,0.0005729198455810547,True
123,-76.0,76,0.0006558895111083984,True
124,-117.0,117,0.0009875297546386719,True
125,-42.0,42,0.0003764629364013672,True
126,-38.0,38,0.00035262107849121094,True
127,-33.0,33,0.0003170967102050781,True
128,-57.0,57,0.0005235671997070312,True
129,-44.0,44,0.0004968643188476562,True
130,-70.0,70,0.0006229877471923828,True
131,-40.0,40,0.0003612041473388672,True
132,-60.0,60,0.0005233287811279297,True
133,-44.0,44,0.00039696693420410156,True
134,-29.0,29,0.0003006458282470703,True
135,-100.0,100,0.0008776187896728516,True
136,-101.0,101,0.0008745193481445312,True
137,-69.0,69,0.0006053447723388672,True
138,-89.0,89,0.0007536411285400391,True
139,-68.0,68,0.0005962848663330078,True
140,-56.0,56,0.0005006790161132812,True
141,-43.0,43,0.00039505958557128906,True
142,-79.0,79,0.0006949901580810547,True
143,-50.0,50,0.0004448890686035156,True
144,-41.0,41,0.0003845691680908203,True
145,-77.0,77,0.0006587505340576172,True
146,-46.0,46,0.00042319297790527344,True
147,-71.0,71,0.0006577968597412109,True
148,-43.0,43,0.00045609474182128906,True
149,-30.0,30,0.0002903938293457031,True
150,-87.0,87,0.0007665157318115234,True
151,-41.0,41,0.0003695487976074219,True
152,-81.0,81,0.0007128715515136719,True
153,-79.0,79,0.0007305145263671875,True
154,-27.0,27,0.00026679039001464844,True
155,-138.0,138,0.0011782646179199219,True
156,-21.0,21,0.0002224445343017578,True
157,-89.0,89,0.0007593631744384766,True
158,-69.0,69,0.0006058216094970703,True
159,-131.0,131,0.0011053085327148438,True
160,-32.0,32,0.0002956390380859375,True
161,-43.0,43,0.00040149688720703125,True
162,-56.0,56,0.0004909038543701172,True
163,-52.0,52,0.00048422813415527344,True
164,-76.0,76,0.0006651878356933594,True
165,-90.0,90,0.0007627010345458984,True
166,-115.0,115,0.001043558120727539,True
167,-49.0,49,0.00045013427734375,True
168,-45.0,45,0.0004029273986816406,True
169,-121.0,121,0.0010235309600830078,True
170,-78.0,78,0.0007176399230957031,True
171,-75.0,75,0.0006585121154785156,True
172,-41.0,41,0.000370025634765625,True
173,-74.0,74,0.0006473064422607422,True
174,-69.0,69,0.0005915164947509766,True
175,-53.0,53,0.0004792213439941406,True
176,-46.0,46,0.0004107952117919922,True
177,-73.0,73,0.0006406307220458984,True
178,-40.0,40,0.0003612041473388672,True
179,-99.0,99,0.0008447170257568359,True
180,-103.0,103,0.0008802413940429688,True
181,-78.0,78,0.0006818771362304688,True
182,-117.0,117,0.0010571479797363281,True
183,-88.0,88,0.0007688999176025391,True
184,-44.0,44,0.000392913818359375,True
185,-66.0,66,0.0005843639373779297,True
186,-62.0,62,0.0005359649658203125,True
187,-50.0,50,0.0004837512969970703,True
188,-49.0,49,0.00044226646423339844,True
189,-84.0,84,0.0007290840148925781,True
190,-22.0,22,0.00021600723266601562,True
191,-63.0,63,0.0005574226379394531,True
192,-70.0,70,0.0006005764007568359,True
193,-46.0,46,0.0004229545593261719,True
194,-83.0,83,0.0007202625274658203,True
195,-88.0,88,0.0007467269897460938,True
196,-64.0,64,0.0005667209625244141,True
197,-85.0,85,0.0007393360137939453,True
198,-52.0,52,0.0004565715789794922,True
199,-68.0,68,0.0005953311920166016,True
200,-87.0,87,0.0007727146148681641,True
201,-129.0,129,0.001129150390625,True
202,-41.0,41,0.0003752708435058594,True
203,-82.0,82,0.0007152557373046875,True
204,-30.0,30,0.0002830028533935547,True
205,-82.0,82,0.0007424354553222656,True
206,-64.0,64,0.0005724430084228516,True
207,-38.0,38,0.00034737586975097656,True
208,-51.0,51,0.00044846534729003906,True
209,-94.0,94,0.0008065700531005859,True
210,-49.0,49,0.00044798851013183594,True
211,-70.0,70,0.0006070137023925781,True
212,-75.0,75,0.0006580352783203125,True
213,-147.0,147,0.0012369155883789062,True
214,-96.0,96,0.000827789306640625,True
215,-42.0,42,0.000392913818359375,True
216,-64.0,64,0.0005698204040527344,True
217,-41.0,41,0.0003857612609863281,True
218,-112.0,112,0.0010132789611816406,True
219,-79.0,79,0.0006785392761230469,True
220,-100.0,100,0.0008590221405029297,True
221,-117.0,117,0.00103759765625,True
222,-83.0,83,0.0007297992706298828,True
223,-83.0,83,0.0007236003875732422,True
224,-66.0,66,0.0005693435668945312,True
225,-37.0,37,0.0003523826599121094,True
226,-147.0,147,0.0012354850769042969,True
227,-85.0,85,0.0007343292236328125,True
228,-19.0,19,0.0001919269561767578,True
229,-80.0,80,0.0007429122924804688,True
230,-66.0,66,0.0005903244018554688,True
231,-52.0,52,0.0004982948303222656,True
232,-70.0,70,0.0006284713745117188,True
233,-137.0,137,0.0012316703796386719,True
234,-65.0,65,0.0005655288696289062,True
235,-62.0,62,0.0005464553833007812,True
236,-89.0,89,0.0007665157318115234,True
237,-72.0,72,0.0006487369537353516,True
238,-88.0,88,0.0007660388946533203,True
239,-48.0,48,0.00043773651123046875,True
240,-59.0,59,0.000514984130859375,True
241,-88.0,88,0.0007619857788085938,True
242,-35.0,35,0.00032138824462890625,True
243,-58.0,58,0.0005199909210205078,True
244,-72.0,72,0.0006120204925537109,True
245,-80.0,80,0.0006887912750244141,True
246,-151.0,151,0.0012640953063964844,True
247,-77.0,77,0.0006647109985351562,True
248,-49.0,49,0.000446319580078125,True
249,-51.0,51,0.0004634857177734375,True
250,-101.0,101,0.0008943080902099609,True
251,-96.0,96,0.0008242130279541016,True
252,-97.0,97,0.0008320808410644531,True
253,-56.0,56,0.0005166530609130859,True
254,-70.0,70,0.0006361007690429688,True
255,-42.0,42,0.0003845691680908203,True
256,-68.0,68,0.0006070137023925781,True
257,-79.0,79,0.0006999969482421875,True
258,-78.0,78,0.0006763935089111328,True
259,-74.0,74,0.0006694793701171875,True
260,-74.0,74,0.0006601810455322266,True
261,-152.0,152,0.0012907981872558594,True
262,-75.0,75,0.0006535053253173828,True
263,-47.0,47,0.0004146099090576172,True
264,-60.0,60,0.0005309581756591797,True
265,-81.0,81,0.0007474422454833984,True
266,-51.0,51,0.00046515464782714844,True
267,-123.0,123,0.0010356903076171875,True
268,-41.0,41,0.0003752708435058594,True
269,-23.0,23,0.00024175643920898438,True
270,-104.0,104,0.0009405612945556641,True
271,-77.0,77,0.0006723403930664062,True
272,-35.0,35,0.0003387928009033203,True
273,-64.0,64,0.0005621910095214844,True
274,-95.0,95,0.0008218288421630859,True
275,-51.0,51,0.0004706382751464844,True
276,-63.0,63,0.0005519390106201172,True
277,-62.0,62,0.0005521774291992188,True
278,-99.0,99,0.0008485317230224609,True
279,-79.0,79,0.0006742477416992188,True
280,-97.0,97,0.0008361339569091797,True
281,-42.0,42,0.00039196014404296875,True
282,-87.0,87,0.0007967948913574219,True
283,-78.0,78,0.0006761550903320312,True
284,-50.0,50,0.0004496574401855469,True
285,-31.0,31,0.00029850006103515625,True
286,-48.0,48,0.00043654441833496094,True
287,-58.0,58,0.0005335807800292969,True
288,-68.0,68,0.0006308555603027344,True
289,-44.0,44,0.00040602684020996094,True
290,-44.0,44,0.0004093647003173828,True
291,-47.0,47,0.0004425048828125,True
292,-118.0,118,0.0010194778442382812,True
293,-51.0,51,0.00045752525329589844,True
294,-70.0,70,0.0006172657012939453,True
295,-49.0,49,0.0004353523254394531,True
296,-56.0,56,0.0005047321319580078,True
297,-117.0,117,0.0009963512420654297,True
298,-28.0,28,0.0002665519714355469,True
299,-49.0,49,0.0004515647888183594,True
300,-38.0,38,0.0003466606140136719,True
301,-48.0,48,0.00043964385986328125,True
302,-97.0,97,0.0008227825164794922,True
303,-38.0,38,0.00044918060302734375,True
304,-50.0,50,0.00045490264892578125,True
305,-103.0,103,0.0008871555328369141,True
306,-114.0,114,0.0009872913360595703,True
307,-49.0,49,0.0004990100860595703,True
308,-66.0,66,0.000579833984375,True
309,-59.0,59,0.0005419254302978516,True
310,-52.0,52,0.00046253204345703125,True
311,-108.0,108,0.0009322166442871094,True
312,-55.0,55,0.0005035400390625,True
313,-38.0,38,0.00034618377685546875,True
314,-101.0,101,0.0008692741394042969,True
315,-81.0,81,0.000713348388671875,True
316,-160.0,160,0.0013513565063476562,True
317,-78.0,78,0.0006875991821289062,True
318,-67.0,67,0.0006389617919921875,True
319,-87.0,87,0.0007805824279785156,True
320,-42.0,42,0.0004138946533203125,True
321,-51.0,51,0.0004622936248779297,True
322,-55.0,55,0.0005135536193847656,True
323,-51.0,51,0.00045680999755859375,True
324,-51.0,51,0.0005002021789550781,True
325,-49.0,49,0.00044035911560058594,True
326,-56.0,56,0.0005042552947998047,True
327,-61.0,61,0.0005295276641845703,True
328,-71.0,71,0.0006241798400878906,True
329,-35.0,35,0.00032258033752441406,True
330,-37.0,37,0.0003533363342285156,True
331,-72.0,72,0.0006186962127685547,True
332,-50.0,50,0.00045228004455566406,True
333,-91.0,91,0.0007812976837158203,True
334,-69.0,69,0.0005915164947509766,True
335,-27.0,27,0.0002727508544921875,True
336,-118.0,118,0.001007080078125,True
337,-80.0,80,0.0006892681121826172,True
338,-56.0,56,0.0005700588226318359,True
339,-75.0,75,0.0006644725799560547,True
340,-87.0,87,0.0007460117340087891,True
341,-34.0,34,0.0003294944763183594,True
342,-105.0,105,0.0009343624114990234,True
343,-67.0,67,0.000583648681640625,True
344,-65.0,65,0.0005819797515869141,True
345,-85.0,85,0.0007395744323730469,True
346,-69.0,69,0.0005929470062255859,True
347,-133.0,133,0.0011279582977294922,True
348,-47.0,47,0.00043487548828125,True
349,-119.0,119,0.001007080078125,True
350,-49.0,49,0.0004334449768066406,True
351,-63.0,63,0.0005588531494140625,True
352,-89.0,89,0.00078582763671875,True
353,-64.0,64,0.0005540847778320312,True
354,-99.0,99,0.0009186267852783203,True
355,-55.0,55,0.0004971027374267578,True
356,-125.0,125,0.001058816909790039,True
357,-79.0,79,0.0006935596466064453,True
358,-41.0,41,0.00040149688720703125,True
359,-86.0,86,0.0007524490356445312,True
360,-86.0,86,0.0007376670837402344,True
361,-62.0,62,0.0005342960357666016,True
362,-52.0,52,0.0004684925079345703,True
363,-31.0,31,0.0002872943878173828,True
364,-64.0,64,0.0005476474761962891,True
365,-112.0,112,0.0009434223175048828,True
366,-158.0,158,0.0013189315795898438,True
367,-46.0,46,0.0004069805145263672,True
368,-123.0,123,0.0010440349578857422,True
369,-39.0,39,0.00036525726318359375,True
370,-56.0,56,0.0005671977996826172,True
371,-64.0,64,0.0005757808685302734,True
372,-64.0,64,0.0005502700805664062,True
373,-61.0,61,0.0005383491516113281,True
374,-37.0,37,0.0003361701965332031,True
375,-122.0,122,0.001096487045288086,True
376,-56.0,56,0.0005142688751220703,True
377,-62.0,62,0.0005633831024169922,True
378,-53.0,53,0.0004680156707763672,True
379,-85.0,85,0.0007367134094238281,True
380,-100.0,100,0.0008525848388671875,True
381,-82.0,82,0.0006952285766601562,True
382,-53.0,53,0.00047850608825683594,True
383,-44.0,44,0.00039315223693847656,True
384,-46.0,46,0.00042319297790527344,True
385,-129.0,129,0.0010991096496582031,True
386,-48.0,48,0.00043892860412597656,True
387,-39.0,39,0.00037789344787597656,True
388,-48.0,48,0.0005035400390625,True
389,-51.0,51,0.00048422813415527344,True
390,-50.0,50,0.0004444122314453125,True
391,-118.0,118,0.001004934310913086,True
392,-55.0,55,0.0005011558532714844,True
393,-67.0,67,0.0006258487701416016,True
394,-60.0,60,0.0005476474761962891,True
395,-58.0,58,0.0005271434783935547,True
396,-72.0,72,0.0006279945373535156,True
397,-90.0,90,0.0007879734039306641,True
398,-56.0,56,0.0005035400390625,True
399,-165.0,165,0.00139617919921875,True
400,-47.0,47,0.00042247772216796875,True
401,-70.0,70,0.0006213188171386719,True
402,-87.0,87,0.0007598400115966797,True
403,-163.0,163,0.0014393329620361328,True
404,-73.0,73,0.0006453990936279297,True
405,-49.0,49,0.0004405975341796875,True
406,-56.0,56,0.0005114078521728516,True
407,-40.0,40,0.0003685951232910156,True
408,-52.0,52,0.00047278404235839844,True
409,-35.0,35,0.00035858154296875,True
410,-81.0,81,0.0007090568542480469,True
411,-88.0,88,0.0007596015930175781,True
412,-80.0,80,0.00067901611328125,True
413,-70.0,70,0.0006117820739746094,True
414,-74.0,74,0.0006418228149414062,True
415,-36.0,36,0.0003256797790527344,True
416,-81.0,81,0.0006926059722900391,True
417,-52.0,52,0.0004534721374511719,True
418,-47.0,47,0.00042819976806640625,True
419,-41.0,41,0.0003688335418701172,True
420,-37.0,37,0.0003337860107421875,True
421,-76.0,76,0.0006608963012695312,True
422,-45.0,45,0.00040721893310546875,True
423,-74.0,74,0.0006389617919921875,True
424,-43.0,43,0.00044465065002441406,True
425,-94.0,94,0.0008106231689453125,True
426,-34.0,34,0.0003268718719482422,True
427,-104.0,104,0.0008988380432128906,True
428,-75.0,75,0.0006875991821289062,True
429,-99.0,99,0.0008761882781982422,True
430,-85.0,85,0.0007386207580566406,True
431,-64.0,64,0.0005698204040527344,True
432,-54.0,54,0.0004718303680419922,True
433,-61.0,61,0.0005385875701904297,True
434,-33.0,33,0.00030231475830078125,True
435,-173.0,173,0.0014324188232421875,True
436,-34.0,34,0.00031113624572753906,True
437,-68.0,68,0.0005793571472167969,True
438,-74.0,74,0.0006458759307861328,True
439,-77.0,77,0.0006718635559082031,True
440,-60.0,60,0.0005800724029541016,True
441,-122.0,122,0.0010597705841064453,True
442,-42.0,42,0.00038886070251464844,True
443,-47.0,47,0.000423431396484375,True
444,-68.0,68,0.0006020069122314453,True
445,-135.0,135,0.0011670589447021484,True
446,-70.0,70,0.0006215572357177734,True
447,-58.0,58,0.0005040168762207031,True
448,-48.0,48,0.0004413127899169922,True
449,-82.0,82,0.0007178783416748047,True
450,-59.0,59,0.0005097389221191406,True
