episode,reward,steps,time,reached_goal
0,-64.0,64,0.0006127357482910156,True
1,-130.0,130,0.0011022090911865234,True
2,-60.0,60,0.0005242824554443359,True
3,-56.0,56,0.0004975795745849609,True
4,-120.0,120,0.0010170936584472656,True
5,-85.0,85,0.0007946491241455078,True
6,-72.0,72,0.0006377696990966797,True
7,-33.0,33,0.0003311634063720703,True
8,-118.0,118,0.0009996891021728516,True
9,-48.0,48,0.00044035911560058594,True
10,-125.0,125,0.001245260238647461,True
11,-58.0,58,0.0005514621734619141,True
12,-104.0,104,0.0008962154388427734,True
13,-103.0,103,0.0008685588836669922,True
14,-95.0,95,0.0008845329284667969,True
15,-25.0,25,0.00023698806762695312,True
16,-63.0,63,0.0005323886871337891,True
17,-30.0,30,0.00029969215393066406,True
18,-72.0,72,0.0006020069122314453,True
19,-29.0,29,0.0002677440643310547,True
20,-94.0,94,0.0007774829864501953,True
21,-50.0,50,0.000438690185546875,True
22,-44.0,44,0.0003802776336669922,True
23,-107.0,107,0.0008847713470458984,True
24,-175.0,175,0.001447439193725586,True
25,-72.0,72,0.0006060600280761719,True
26,-84.0,84,0.0007078647613525391,True
27,-93.0,93,0.0009334087371826172,True
28,-104.0,104,0.0008857250213623047,True
29,-80.0,80,0.0006682872772216797,True
30,-68.0,68,0.000591278076171875,True
31,-40.0,40,0.0004363059997558594,True
32,-46.0,46,0.0004341602325439453,True
33,-82.0,82,0.0007197856903076172,True
34,-105.0,105,0.0009016990661621094,True
35,-107.0,107,0.0009083747863769531,True
36,-43.0,43,0.0003974437713623047,True
37,-98.0,98,0.0008423328399658203,True
38,-43.0,43,0.0003876686096191406,True
39,-31.0,31,0.0002827644348144531,True
40,-91.0,91,0.0007750988006591797,True
41,-90.0,90,0.0007753372192382812,True
42,-35.0,35,0.0003249645233154297,True
43,-59.0,59,0.0005207061767578125,True
44,-161.0,161,0.0014972686767578125,True
45,-114.0,114,0.000982046127319336,True
46,-58.0,58,0.0005147457122802734,True
47,-41.0,41,0.00042176246643066406,True
48,-57.0,57,0.0005207061767578125,True
49,-200.0,200,0.001683950424194336,False
50,-92.0,92,0.0007734298706054688,True
51,-74.0,74,0.000640869140625,True
52,-71.0,71,0.0006175041198730469,True
53,-53.0,53,0.0004572868347167969,True
54,-48.0,48,0.00041937828063964844,True
55,-45.0,45,0.00039696693420410156,True
56,-50.0,50,0.0004296302795410156,True
57,-43.0,43,0.00038433074951171875,True
58,-84.0,84,0.0006988048553466797,True
59,-69.0,69,0.0005884170532226562,True
60,-82.0,82,0.0008068084716796875,True
61,-100.0,100,0.0008428096771240234,True
62,-81.0,81,0.0006895065307617188,True
63,-62.0,62,0.0005316734313964844,True
64,-78.0,78,0.0007524490356445312,True
65,-59.0,59,0.0005288124084472656,True
66,-90.0,90,0.0007658004760742188,True
67,-52.0,52,0.00044798851013183594,True
68,-67.0,67,0.0005674362182617188,True
69,-66.0,66,0.0005657672882080078,True
70,-98.0,98,0.0008068084716796875,True
71,-46.0,46,0.0004038810729980469,True
72,-33.0,33,0.00029158592224121094,True
73,-166.0,166,0.0013689994812011719,True
74,-45.0,45,0.0003876686096191406,True
75,-89.0,89,0.0007481575012207031,True
76,-56.0,56,0.0004761219024658203,True
77,-102.0,102,0.0009386539459228516,True
78,-46.0,46,0.00042128562927246094,True
79,-50.0,50,0.00043511390686035156,True
80,-75.0,75,0.0006406307220458984,True
81,-35.0,35,0.0003178119659423828,True
82,-115.0,115,0.0010268688201904297,True
83,-69.0,69,0.0006048679351806641,True
84,-76.0,76,0.0006403923034667969,True
85,-68.0,68,0.0005819797515869141,True
86,-89.0,89,0.0007545948028564453,True
87,-87.0,87,0.0007233619689941406,True
88,-104.0,104,0.0008633136749267578,True
89,-115.0,115,0.0009555816650390625,True
90,-40.0,40,0.00036025047302246094,True
91,-68.0,68,0.0005691051483154297,True
92,-100.0,100,0.0008387565612792969,True
93,-72.0,72,0.0007092952728271484,True
94,-80.0,80,0.0006806850433349609,True
95,-60.0,60,0.0005338191986083984,True
96,-88.0,88,0.0007464885711669922,True
97,-61.0,61,0.0005280971527099609,True
98,-117.0,117,0.0012960433959960938,True
99,-44.0,44,0.0004687309265136719,True
100,-53.0,53,0.00045752525329589844,True
101,-104.0,104,0.0008301734924316406,True
102,-43.0,43,0.00037407875061035156,True
103,-124.0,124,0.0009839534759521484,True
104,-83.0,83,0.0006663799285888672,True
105,-48.0,48,0.0004067420959472656,True
106,-71.0,71,0.0005888938903808594,True
107,-65.0,65,0.0005433559417724609,True
108,-96.0,96,0.0007996559143066406,True
109,-84.0,84,0.0007297992706298828,True
110,-47.0,47,0.0005495548248291016,True
111,-65.0,65,0.0006966590881347656,True
112,-74.0,74,0.0006489753723144531,True
113,-108.0,108,0.0009057521820068359,True
114,-200.0,200,0.0016436576843261719,False
115,-90.0,90,0.0007517337799072266,True
116,-90.0,90,0.0008635520935058594,True
117,-47.0,47,0.0005199909210205078,True
118,-90.0,90,0.0009057521820068359,True
119,-90.0,90,0.0007445812225341797,True
120,-123.0,123,0.0009958744049072266,True
121,-118.0,118,0.0009527206420898438,True
122,-156.0,156,0.0016512870788574219,True
123,-69.0,69,0.0006606578826904297,True
124,-96.0,96,0.0007736682891845703,True
125,-92.0,92,0.0007646083831787109,True
126,-102.0,102,0.0008585453033447266,True
127,-75.0,75,0.0006089210510253906,True
128,-68.0,68,0.0005581378936767578,True
129,-52.0,52,0.00042748451232910156,True
