episode,reward,steps,time,reached_goal
0,-87.0,87,0.0007922649383544922,True
1,-76.0,76,0.0006513595581054688,True
2,-82.0,82,0.000705718994140625,True
3,-58.0,58,0.00051116943359375,True
4,-64.0,64,0.0005526542663574219,True
5,-74.0,74,0.0006594657897949219,True
6,-87.0,87,0.0007443428039550781,True
7,-141.0,141,0.0011856555938720703,True
8,-104.0,104,0.0009562969207763672,True
9,-78.0,78,0.0006573200225830078,True
10,-32.0,32,0.00030994415283203125,True
11,-44.0,44,0.0003800392150878906,True
12,-45.0,45,0.0003857612609863281,True
13,-79.0,79,0.0006673336029052734,True
14,-46.0,46,0.00041413307189941406,True
15,-112.0,112,0.000946044921875,True
16,-45.0,45,0.0004177093505859375,True
17,-65.0,65,0.0005779266357421875,True
18,-64.0,64,0.0005576610565185547,True
19,-64.0,64,0.0005664825439453125,True
20,-46.0,46,0.0004017353057861328,True
21,-48.0,48,0.00042176246643066406,True
22,-66.0,66,0.0005686283111572266,True
23,-88.0,88,0.0007541179656982422,True
24,-88.0,88,0.000743865966796875,True
25,-130.0,130,0.0010797977447509766,True
26,-48.0,48,0.0004181861877441406,True
27,-57.0,57,0.0005025863647460938,True
28,-134.0,134,0.0011589527130126953,True
29,-31.0,31,0.00027942657470703125,True
30,-52.0,52,0.00045561790466308594,True
31,-55.0,55,0.0004673004150390625,True
32,-129.0,129,0.0010786056518554688,True
33,-89.0,89,0.0007488727569580078,True
34,-42.0,42,0.0003638267517089844,True
35,-180.0,180,0.0014760494232177734,True
36,-43.0,43,0.00037217140197753906,True
37,-68.0,68,0.0005857944488525391,True
38,-78.0,78,0.0006542205810546875,True
39,-84.0,84,0.0006940364837646484,True
40,-52.0,52,0.00045108795166015625,True
41,-47.0,47,0.0004000663757324219,True
42,-109.0,109,0.0009009838104248047,True
43,-49.0,49,0.0004210472106933594,True
44,-74.0,74,0.0006337165832519531,True
45,-99.0,99,0.0008525848388671875,True
46,-111.0,111,0.0009191036224365234,True
47,-56.0,56,0.00047516822814941406,True
48,-80.0,80,0.0006771087646484375,True
49,-45.0,45,0.00038909912109375,True
50,-97.0,97,0.0008087158203125,True
51,-46.0,46,0.0004107952117919922,True
52,-62.0,62,0.0005254745483398438,True
53,-35.0,35,0.00032210350036621094,True
54,-119.0,119,0.0009868144989013672,True
55,-60.0,60,0.0005078315734863281,True
56,-54.0,54,0.0004715919494628906,True
57,-62.0,62,0.0005357265472412109,True
58,-153.0,153,0.001338958740234375,True
59,-48.0,48,0.0004112720489501953,True
60,-60.0,60,0.0005080699920654297,True
61,-57.0,57,0.0004971027374267578,True
62,-112.0,112,0.0009279251098632812,True
63,-98.0,98,0.0008466243743896484,True
64,-47.0,47,0.0004036426544189453,True
65,-93.0,93,0.0007841587066650391,True
66,-64.0,64,0.0005550384521484375,True
67,-110.0,110,0.0008935928344726562,True
68,-64.0,64,0.0005388259887695312,True
69,-82.0,82,0.0006847381591796875,True
70,-61.0,61,0.00051116943359375,True
71,-57.0,57,0.0004911422729492188,True
72,-93.0,93,0.0007834434509277344,True
73,-200.0,200,0.0016779899597167969,False
74,-54.0,54,0.00047898292541503906,True
75,-42.0,42,0.00036525726318359375,True
76,-51.0,51,0.00046515464782714844,True
77,-77.0,77,0.0006389617919921875,True
78,-92.0,92,0.0007879734039306641,True
79,-39.0,39,0.0003619194030761719,True
80,-84.0,84,0.0007081031799316406,True
81,-64.0,64,0.0005626678466796875,True
82,-55.0,55,0.00046563148498535156,True
83,-142.0,142,0.0011560916900634766,True
84,-72.0,72,0.0006182193756103516,True
85,-37.0,37,0.00032448768615722656,True
86,-98.0,98,0.0008070468902587891,True
87,-34.0,34,0.00030517578125,True
88,-46.0,46,0.00040459632873535156,True
89,-53.0,53,0.000446319580078125,True
90,-81.0,81,0.0006749629974365234,True
91,-38.0,38,0.0003323554992675781,True
92,-43.0,43,0.00037860870361328125,True
93,-130.0,130,0.0011317729949951172,True
94,-116.0,116,0.0009579658508300781,True
95,-80.0,80,0.0006744861602783203,True
96,-86.0,86,0.0007421970367431641,True
97,-85.0,85,0.0007245540618896484,True
98,-64.0,64,0.0005652904510498047,True
99,-51.0,51,0.0004410743713378906,True
100,-42.0,42,0.0003685951232910156,True
101,-67.0,67,0.0005617141723632812,True
102,-72.0,72,0.0006070137023925781,True
103,-52.0,52,0.0004401206970214844,True
104,-55.0,55,0.0004734992980957031,True
105,-84.0,84,0.0006935596466064453,True
106,-106.0,106,0.0008838176727294922,True
107,-118.0,118,0.0009703636169433594,True
108,-44.0,44,0.0003886222839355469,True
109,-115.0,115,0.0010113716125488281,True
110,-134.0,134,0.0011038780212402344,True
111,-68.0,68,0.0005648136138916016,True
112,-46.0,46,0.00040340423583984375,True
113,-73.0,73,0.0006430149078369141,True
114,-68.0,68,0.0005898475646972656,True
115,-73.0,73,0.0006425380706787109,True
116,-80.0,80,0.0006690025329589844,True
117,-29.0,29,0.0002701282501220703,True
118,-77.0,77,0.0006346702575683594,True
119,-125.0,125,0.0010275840759277344,True
120,-39.0,39,0.00036072731018066406,True
121,-117.0,117,0.0009777545928955078,True
122,-51.0,51,0.00044345855712890625,True
123,-91.0,91,0.0007600784301757812,True
124,-96.0,96,0.0008015632629394531,True
125,-39.0,39,0.00033926963806152344,True
126,-41.0,41,0.0004284381866455078,True
127,-57.0,57,0.0005028247833251953,True
128,-53.0,53,0.00047397613525390625,True
129,-72.0,72,0.0006067752838134766,True
130,-37.0,37,0.0003325939178466797,True
131,-85.0,85,0.0007064342498779297,True
132,-111.0,111,0.0009627342224121094,True
133,-39.0,39,0.0003514289855957031,True
134,-40.0,40,0.00035762786865234375,True
135,-46.0,46,0.00039196014404296875,True
136,-70.0,70,0.0005943775177001953,True
137,-118.0,118,0.0009679794311523438,True
138,-95.0,95,0.0007903575897216797,True
139,-56.0,56,0.00047278404235839844,True
140,-155.0,155,0.0012657642364501953,True
141,-87.0,87,0.0007183551788330078,True
142,-118.0,118,0.0009663105010986328,True
143,-41.0,41,0.00042891502380371094,True
144,-69.0,69,0.0005767345428466797,True
145,-28.0,28,0.00028824806213378906,True
146,-112.0,112,0.0009179115295410156,True
147,-68.0,68,0.0005822181701660156,True
148,-91.0,91,0.0007941722869873047,True
149,-93.0,93,0.0007824897766113281,True
150,-33.0,33,0.00030493736267089844,True
151,-105.0,105,0.0008692741394042969,True
152,-34.0,34,0.0002989768981933594,True
153,-35.0,35,0.00031638145446777344,True
154,-45.0,45,0.0003848075866699219,True
155,-41.0,41,0.0003495216369628906,True
156,-100.0,100,0.0008261203765869141,True
157,-71.0,71,0.0006003379821777344,True
158,-51.0,51,0.0004336833953857422,True
159,-65.0,65,0.0005567073822021484,True
160,-56.0,56,0.00047278404235839844,True
161,-73.0,73,0.0006163120269775391,True
162,-38.0,38,0.0003314018249511719,True
163,-48.0,48,0.0004761219024658203,True
164,-52.0,52,0.00044155120849609375,True
165,-71.0,71,0.0006041526794433594,True
166,-86.0,86,0.0007145404815673828,True
167,-39.0,39,0.0003402233123779297,True
168,-117.0,117,0.0010035037994384766,True
169,-79.0,79,0.0006859302520751953,True
170,-130.0,130,0.0010786056518554688,True
171,-40.0,40,0.0003464221954345703,True
172,-120.0,120,0.0009832382202148438,True
173,-69.0,69,0.00058746337890625,True
174,-50.0,50,0.0004315376281738281,True
175,-121.0,121,0.0009975433349609375,True
176,-35.0,35,0.0003070831298828125,True
177,-155.0,155,0.0012667179107666016,True
178,-84.0,84,0.0007114410400390625,True
179,-56.0,56,0.0005929470062255859,True
180,-73.0,73,0.0006365776062011719,True
181,-56.0,56,0.0004715919494628906,True
182,-40.0,40,0.00035452842712402344,True
183,-45.0,45,0.0003848075866699219,True
184,-86.0,86,0.0007352828979492188,True
185,-60.0,60,0.0005326271057128906,True
186,-45.0,45,0.0004010200500488281,True
187,-42.0,42,0.0003616809844970703,True
188,-53.0,53,0.0004551410675048828,True
189,-135.0,135,0.0011029243469238281,True
190,-44.0,44,0.0003783702850341797,True
191,-45.0,45,0.0003955364227294922,True
192,-47.0,47,0.0004112720489501953,True
193,-41.0,41,0.0003523826599121094,True
194,-94.0,94,0.0007810592651367188,True
195,-40.0,40,0.0003464221954345703,True
196,-65.0,65,0.0005512237548828125,True
197,-109.0,109,0.0008993148803710938,True
198,-55.0,55,0.000469207763671875,True
199,-92.0,92,0.0008046627044677734,True
200,-59.0,59,0.0005075931549072266,True
201,-42.0,42,0.0003631114959716797,True
202,-74.0,74,0.0006206035614013672,True
