episode,reward,steps,time,reached_goal
0,-58.0,58,0.0005655288696289062,True
1,-69.0,69,0.000606536865234375,True
2,-51.0,51,0.000446319580078125,True
3,-59.0,59,0.0005190372467041016,True
4,-93.0,93,0.0007696151733398438,True
5,-92.0,92,0.0007891654968261719,True
6,-70.0,70,0.0006301403045654297,True
7,-53.0,53,0.0004878044128417969,True
8,-88.0,88,0.0007562637329101562,True
9,-139.0,139,0.0012655258178710938,True
10,-49.0,49,0.0004849433898925781,True
11,-60.0,60,0.0005166530609130859,True
12,-41.0,41,0.00039505958557128906,True
13,-62.0,62,0.0005192756652832031,True
14,-50.0,50,0.0004451274871826172,True
15,-147.0,147,0.0012178421020507812,True
16,-52.0,52,0.000457763671875,True
17,-132.0,132,0.00115203857421875,True
18,-39.0,39,0.00035572052001953125,True
19,-72.0,72,0.0006227493286132812,True
20,-66.0,66,0.0005564689636230469,True
21,-87.0,87,0.0007331371307373047,True
22,-60.0,60,0.0005066394805908203,True
23,-77.0,77,0.0006604194641113281,True
24,-82.0,82,0.0006995201110839844,True
25,-76.0,76,0.0006287097930908203,True
26,-136.0,136,0.0011310577392578125,True
27,-52.0,52,0.00043892860412597656,True
28,-109.0,109,0.0009000301361083984,True
29,-69.0,69,0.0005891323089599609,True
30,-55.0,55,0.0004627704620361328,True
31,-43.0,43,0.0003783702850341797,True
32,-92.0,92,0.0007848739624023438,True
33,-62.0,62,0.0005319118499755859,True
34,-97.0,97,0.0008022785186767578,True
35,-85.0,85,0.0006947517395019531,True
36,-30.0,30,0.0002837181091308594,True
37,-80.0,80,0.0006687641143798828,True
38,-57.0,57,0.0004951953887939453,True
39,-104.0,104,0.0008597373962402344,True
40,-81.0,81,0.0006659030914306641,True
41,-121.0,121,0.000993967056274414,True
42,-31.0,31,0.0002911090850830078,True
43,-55.0,55,0.00046515464782714844,True
44,-57.0,57,0.0004906654357910156,True
45,-48.0,48,0.0004134178161621094,True
46,-48.0,48,0.0004062652587890625,True
47,-91.0,91,0.0007491111755371094,True
48,-42.0,42,0.0003819465637207031,True
49,-58.0,58,0.0004851818084716797,True
50,-92.0,92,0.00078582763671875,True
51,-61.0,61,0.0005180835723876953,True
52,-84.0,84,0.0006997585296630859,True
53,-47.0,47,0.0004076957702636719,True
54,-69.0,69,0.000568389892578125,True
55,-65.0,65,0.0005452632904052734,True
56,-45.0,45,0.00037932395935058594,True
57,-56.0,56,0.0004851818084716797,True
58,-47.0,47,0.0004100799560546875,True
59,-47.0,47,0.0003972053527832031,True
60,-61.0,61,0.0005254745483398438,True
61,-104.0,104,0.0008640289306640625,True
62,-63.0,63,0.0005216598510742188,True
63,-69.0,69,0.0005772113800048828,True
64,-68.0,68,0.0005810260772705078,True
65,-76.0,76,0.0006258487701416016,True
66,-47.0,47,0.00040411949157714844,True
67,-63.0,63,0.0005240440368652344,True
68,-84.0,84,0.0007064342498779297,True
69,-82.0,82,0.0006802082061767578,True
70,-33.0,33,0.0002913475036621094,True
71,-57.0,57,0.0004801750183105469,True
72,-88.0,88,0.0007333755493164062,True
73,-56.0,56,0.0004858970642089844,True
74,-68.0,68,0.0005614757537841797,True
75,-76.0,76,0.0006489753723144531,True
76,-50.0,50,0.00043010711669921875,True
77,-32.0,32,0.00029087066650390625,True
78,-31.0,31,0.00028324127197265625,True
79,-50.0,50,0.00041794776916503906,True
80,-46.0,46,0.00039839744567871094,True
