run,gamma,learning_rate,initial_epsilon,epsilon_decay,learning_rate_decay,training_episodes,left_penalty,mean_reward,mean_steps,success_rate,training_time
16,0.99,0.5,0.95,0.8,0.95,5000,-1.0,-66.588,66.588,0.998,6.742531776428223
