run,gamma,learning_rate,initial_epsilon,epsilon_decay,learning_rate_decay,training_episodes,left_penalty,mean_reward,mean_steps,success_rate,training_time
9,0.99,0.2,0.95,0.8,0.999,1000,-1.0,-79.182,79.182,0.996,1.6026434898376465
