episode,reward,steps,time,reached_goal
0,-71.0,71,0.0007252693176269531,True
1,-75.0,75,0.0006957054138183594,True
2,-44.0,44,0.0004506111145019531,True
3,-78.0,78,0.0007565021514892578,True
4,-71.0,71,0.0007541179656982422,True
5,-156.0,156,0.0014603137969970703,True
6,-51.0,51,0.0005230903625488281,True
7,-74.0,74,0.0006916522979736328,True
8,-89.0,89,0.0008120536804199219,True
9,-74.0,74,0.0006830692291259766,True
10,-83.0,83,0.0008244514465332031,True
11,-58.0,58,0.0005695819854736328,True
12,-42.0,42,0.0004153251647949219,True
13,-101.0,101,0.0008966922760009766,True
14,-66.0,66,0.0006430149078369141,True
15,-66.0,66,0.0006420612335205078,True
16,-51.0,51,0.0004973411560058594,True
17,-62.0,62,0.0005965232849121094,True
18,-86.0,86,0.0007805824279785156,True
19,-121.0,121,0.0010528564453125,True
20,-66.0,66,0.0007064342498779297,True
21,-48.0,48,0.0004611015319824219,True
22,-72.0,72,0.0006721019744873047,True
23,-54.0,54,0.0005338191986083984,True
24,-32.0,32,0.00033664703369140625,True
25,-50.0,50,0.000507354736328125,True
26,-55.0,55,0.0005221366882324219,True
27,-106.0,106,0.0009348392486572266,True
28,-57.0,57,0.0005435943603515625,True
29,-79.0,79,0.0007047653198242188,True
30,-60.0,60,0.0005402565002441406,True
31,-81.0,81,0.0007231235504150391,True
32,-46.0,46,0.0004315376281738281,True
33,-68.0,68,0.0006299018859863281,True
34,-67.0,67,0.0006306171417236328,True
35,-48.0,48,0.0004515647888183594,True
36,-50.0,50,0.0004930496215820312,True
37,-80.0,80,0.0007724761962890625,True
38,-54.0,54,0.0005068778991699219,True
39,-62.0,62,0.0005865097045898438,True
40,-40.0,40,0.00038933753967285156,True
41,-41.0,41,0.0004191398620605469,True
42,-58.0,58,0.0005266666412353516,True
43,-37.0,37,0.0003838539123535156,True
44,-63.0,63,0.0006000995635986328,True
45,-30.0,30,0.0003170967102050781,True
46,-55.0,55,0.0005185604095458984,True
47,-89.0,89,0.0007684230804443359,True
48,-69.0,69,0.0006389617919921875,True
49,-48.0,48,0.0004794597625732422,True
50,-99.0,99,0.0010116100311279297,True
51,-60.0,60,0.0005497932434082031,True
52,-84.0,84,0.0007641315460205078,True
53,-61.0,61,0.0005812644958496094,True
54,-46.0,46,0.0004482269287109375,True
55,-35.0,35,0.00039768218994140625,True
56,-92.0,92,0.0008382797241210938,True
57,-76.0,76,0.0006737709045410156,True
58,-73.0,73,0.0006680488586425781,True
59,-41.0,41,0.00042128562927246094,True
60,-87.0,87,0.0007555484771728516,True
61,-75.0,75,0.0006859302520751953,True
62,-67.0,67,0.0006241798400878906,True
63,-34.0,34,0.0003407001495361328,True
64,-65.0,65,0.0006144046783447266,True
65,-43.0,43,0.00041556358337402344,True
66,-43.0,43,0.0004391670227050781,True
67,-59.0,59,0.0006241798400878906,True
68,-63.0,63,0.0006022453308105469,True
69,-88.0,88,0.0007984638214111328,True
70,-79.0,79,0.0007255077362060547,True
71,-36.0,36,0.0003669261932373047,True
72,-65.0,65,0.0006453990936279297,True
73,-72.0,72,0.0006780624389648438,True
74,-67.0,67,0.0005960464477539062,True
75,-69.0,69,0.000621795654296875,True
76,-74.0,74,0.0006778240203857422,True
77,-116.0,116,0.0010013580322265625,True
78,-36.0,36,0.0003566741943359375,True
79,-47.0,47,0.0004677772521972656,True
80,-29.0,29,0.0003008842468261719,True
81,-47.0,47,0.0004673004150390625,True
82,-78.0,78,0.0007011890411376953,True
83,-59.0,59,0.0005328655242919922,True
84,-52.0,52,0.0006246566772460938,True
85,-101.0,101,0.0009148120880126953,True
86,-48.0,48,0.0004596710205078125,True
87,-85.0,85,0.000762939453125,True
88,-39.0,39,0.0004520416259765625,True
89,-54.0,54,0.00051116943359375,True
90,-52.0,52,0.0005173683166503906,True
91,-55.0,55,0.0004992485046386719,True
92,-69.0,69,0.0006358623504638672,True
93,-56.0,56,0.0005471706390380859,True
94,-94.0,94,0.0008335113525390625,True
95,-54.0,54,0.0005078315734863281,True
96,-84.0,84,0.0007522106170654297,True
97,-50.0,50,0.00046372413635253906,True
98,-56.0,56,0.0005090236663818359,True
99,-70.0,70,0.000644683837890625,True
100,-74.0,74,0.0006434917449951172,True
101,-62.0,62,0.0006647109985351562,True
102,-61.0,61,0.0005850791931152344,True
103,-77.0,77,0.0007054805755615234,True
104,-90.0,90,0.0007841587066650391,True
105,-40.0,40,0.0004184246063232422,True
