run,gamma,learning_rate,initial_epsilon,epsilon_decay,learning_rate_decay,training_episodes,left_penalty,mean_reward,mean_steps,success_rate,training_time
7,0.9,0.1,0.9,0.95,0.99,1000,-1.0,-67.256,67.256,1.0,1.622664213180542
