run,gamma,learning_rate,initial_epsilon,epsilon_decay,learning_rate_decay,training_episodes,left_penalty,mean_reward,mean_steps,success_rate,training_time
17,0.9,0.1,0.9,0.95,0.99,1000,-1.0,-65.802,65.802,0.998,1.6127393245697021
