run,gamma,learning_rate,initial_epsilon,epsilon_decay,learning_rate_decay,training_episodes,left_penalty,mean_reward,mean_steps,success_rate,training_time
17,0.99,0.5,0.95,0.8,0.99,10000,-2.0,-79.402,76.38,0.998,12.757169961929321
