run,gamma,learning_rate,initial_epsilon,epsilon_decay,learning_rate_decay,training_episodes,left_penalty,mean_reward,mean_steps,success_rate,training_time
15,0.5,0.1,0.9,0.95,0.99,1000,-1.0,-100.866,100.866,0.924,1.8796772956848145
