run,gamma,learning_rate,initial_epsilon,epsilon_decay,learning_rate_decay,training_episodes,left_penalty,mean_reward,mean_steps,success_rate,training_time
14,0.99,0.2,0.7,0.99,0.99,1000,-1.0,-115.27,115.27,0.838,1.6167488098144531
