run,gamma,learning_rate,initial_epsilon,epsilon_decay,learning_rate_decay,training_episodes,left_penalty,mean_reward,mean_steps,success_rate,training_time
5,0.99,0.5,0.95,0.8,0.99,500,-1.0,-87.606,87.606,0.982,0.9060854911804199
