episode,reward,steps,time,reached_goal
0,-46.0,46,0.0004222393035888672,True
1,-51.0,51,0.0004401206970214844,True
2,-64.0,64,0.0005233287811279297,True
3,-71.0,71,0.0005946159362792969,True
4,-56.0,56,0.00046825408935546875,True
5,-64.0,64,0.0005459785461425781,True
6,-72.0,72,0.0005879402160644531,True
7,-65.0,65,0.0005891323089599609,True
8,-58.0,58,0.0004956722259521484,True
9,-53.0,53,0.0004570484161376953,True
10,-87.0,87,0.0007152557373046875,True
11,-47.0,47,0.0003952980041503906,True
12,-60.0,60,0.0004971027374267578,True
13,-40.0,40,0.00034236907958984375,True
14,-64.0,64,0.0005156993865966797,True
15,-144.0,144,0.0011801719665527344,True
16,-67.0,67,0.0005962848663330078,True
17,-68.0,68,0.0005679130554199219,True
18,-84.0,84,0.0006761550903320312,True
19,-69.0,69,0.0005545616149902344,True
20,-59.0,59,0.0004875659942626953,True
21,-43.0,43,0.00036144256591796875,True
22,-78.0,78,0.0006859302520751953,True
23,-122.0,122,0.0010230541229248047,True
24,-45.0,45,0.00037980079650878906,True
25,-33.0,33,0.0002830028533935547,True
26,-90.0,90,0.0007283687591552734,True
27,-57.0,57,0.00047659873962402344,True
28,-100.0,100,0.0008022785186767578,True
29,-41.0,41,0.0003542900085449219,True
30,-34.0,34,0.0002932548522949219,True
31,-58.0,58,0.0004870891571044922,True
32,-102.0,102,0.0008137226104736328,True
33,-37.0,37,0.00033092498779296875,True
34,-51.0,51,0.0004367828369140625,True
35,-46.0,46,0.0003879070281982422,True
36,-60.0,60,0.00049591064453125,True
37,-28.0,28,0.0002429485321044922,True
38,-32.0,32,0.0002815723419189453,True
39,-47.0,47,0.00038504600524902344,True
40,-114.0,114,0.0008971691131591797,True
41,-36.0,36,0.0003025531768798828,True
42,-38.0,38,0.00032639503479003906,True
43,-93.0,93,0.0007333755493164062,True
44,-93.0,93,0.0007486343383789062,True
45,-79.0,79,0.0006718635559082031,True
46,-41.0,41,0.0003445148468017578,True
47,-113.0,113,0.0008990764617919922,True
48,-124.0,124,0.00098419189453125,True
49,-58.0,58,0.00047707557678222656,True
50,-73.0,73,0.0005810260772705078,True
51,-77.0,77,0.0006337165832519531,True
52,-84.0,84,0.0006723403930664062,True
53,-99.0,99,0.0007936954498291016,True
54,-31.0,31,0.0002765655517578125,True
55,-50.0,50,0.00041961669921875,True
56,-44.0,44,0.0003707408905029297,True
57,-42.0,42,0.0003647804260253906,True
58,-34.0,34,0.00029754638671875,True
59,-58.0,58,0.0005428791046142578,True
60,-53.0,53,0.00044846534729003906,True
61,-56.0,56,0.0004703998565673828,True
62,-113.0,113,0.0008902549743652344,True
63,-101.0,101,0.0008058547973632812,True
64,-38.0,38,0.00035190582275390625,True
65,-40.0,40,0.0003457069396972656,True
66,-68.0,68,0.00058746337890625,True
67,-57.0,57,0.0004658699035644531,True
68,-70.0,70,0.0005950927734375,True
69,-59.0,59,0.00047469139099121094,True
70,-50.0,50,0.0004143714904785156,True
71,-49.0,49,0.00040149688720703125,True
72,-107.0,107,0.0008435249328613281,True
73,-97.0,97,0.0007786750793457031,True
74,-85.0,85,0.0006682872772216797,True
75,-68.0,68,0.0005729198455810547,True
76,-56.0,56,0.0004608631134033203,True
77,-56.0,56,0.0004591941833496094,True
78,-78.0,78,0.0006241798400878906,True
79,-57.0,57,0.0005202293395996094,True
80,-106.0,106,0.0008490085601806641,True
81,-101.0,101,0.0008018016815185547,True
82,-58.0,58,0.0004649162292480469,True
83,-43.0,43,0.00036406517028808594,True
84,-58.0,58,0.0004897117614746094,True
85,-73.0,73,0.0005872249603271484,True
86,-89.0,89,0.0007071495056152344,True
87,-79.0,79,0.0006365776062011719,True
88,-83.0,83,0.0006690025329589844,True
89,-50.0,50,0.0004019737243652344,True
90,-50.0,50,0.0004093647003173828,True
91,-72.0,72,0.0005655288696289062,True
92,-122.0,122,0.0009531974792480469,True
93,-95.0,95,0.0007648468017578125,True
94,-72.0,72,0.0005729198455810547,True
95,-146.0,146,0.0011625289916992188,True
