episode,reward,steps,time,reached_goal
0,-57.0,57,0.0005955696105957031,True
1,-90.0,90,0.0007722377777099609,True
2,-87.0,87,0.0006909370422363281,True
3,-56.0,56,0.0005548000335693359,True
4,-56.0,56,0.0004456043243408203,True
5,-66.0,66,0.0005710124969482422,True
6,-94.0,94,0.0008511543273925781,True
7,-66.0,66,0.0005040168762207031,True
8,-68.0,68,0.0005934238433837891,True
9,-64.0,64,0.0005564689636230469,True
10,-26.0,26,0.00020837783813476562,True
11,-89.0,89,0.0006349086761474609,True
12,-109.0,109,0.00087738037109375,True
13,-85.0,85,0.00066375732421875,True
14,-46.0,46,0.0003902912139892578,True
15,-42.0,42,0.0004601478576660156,True
16,-58.0,58,0.0004227161407470703,True
17,-44.0,44,0.0003771781921386719,True
18,-55.0,55,0.0004105567932128906,True
19,-66.0,66,0.0005185604095458984,True
20,-63.0,63,0.0004589557647705078,True
21,-49.0,49,0.00040650367736816406,True
22,-74.0,74,0.0006520748138427734,True
23,-78.0,78,0.0006220340728759766,True
24,-82.0,82,0.0006349086761474609,True
25,-96.0,96,0.0007741451263427734,True
26,-36.0,36,0.0003178119659423828,True
27,-69.0,69,0.0004968643188476562,True
28,-40.0,40,0.00029850006103515625,True
29,-49.0,49,0.00036334991455078125,True
30,-63.0,63,0.0004508495330810547,True
31,-76.0,76,0.000576019287109375,True
32,-54.0,54,0.00038909912109375,True
33,-109.0,109,0.0007739067077636719,True
34,-58.0,58,0.0004394054412841797,True
35,-68.0,68,0.0004990100860595703,True
36,-63.0,63,0.00048232078552246094,True
37,-64.0,64,0.00045800209045410156,True
38,-66.0,66,0.00046944618225097656,True
39,-63.0,63,0.00045490264892578125,True
40,-80.0,80,0.0005750656127929688,True
41,-89.0,89,0.0006279945373535156,True
42,-66.0,66,0.0004775524139404297,True
43,-85.0,85,0.0006241798400878906,True
44,-54.0,54,0.00040030479431152344,True
45,-65.0,65,0.0004680156707763672,True
46,-81.0,81,0.0006022453308105469,True
47,-54.0,54,0.0003955364227294922,True
48,-38.0,38,0.0002815723419189453,True
